"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value"
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",16.937
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",14.114
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",13.407
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",11.173
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",82.284
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",68.57
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",166.745
"Bulgaria","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",138.954
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",10.722
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",8.935
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",13.427
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",11.189
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",52.561
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",43.801
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",83.462
"Bahrein","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",69.551
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",-6.073
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",-5.061
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-5.37
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-4.475
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",7.046
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",5.872
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",32.609
"Bahamas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",27.174
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",1.94
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",1.616
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-11.64
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-9.7
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",6.257
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",5.214
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",57.11
"Bosnia y Herzegovina","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",47.592
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",99.155
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",82.63
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",111.288
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",92.74
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",98.915
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",82.429
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",97.734
"Belarús","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",81.445
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",5.794
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",4.828
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",4.911
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",4.093
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",11.086
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",9.238
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",17.984
"Belice","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",14.986
"Bolivia","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",-274.205
